"Plot Title: Rollinson_N115"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663852, SEN S/N: 2445098)","Water Content, m³/m³ (LGR S/N: 9663852, SEN S/N: 9673987)","PAR, µmol/m²/s (LGR S/N: 9663852, SEN S/N: 9680255)","Temp, °C (LGR S/N: 9663852, SEN S/N: 20210256)","RH, % (LGR S/N: 9663852, SEN S/N: 20210256)"
2140,10/19/19 03:59:23 PM,11.005,0.1020,6.2,16.392,62.300
2141,10/19/19 04:59:23 PM,11.127,0.1020,3.7,15.963,61.700
2142,10/19/19 05:59:23 PM,11.248,0.1020,1.2,15.127,65.200
2143,10/19/19 06:59:23 PM,11.321,0.1012,1.2,14.864,68.300
2144,10/19/19 07:59:23 PM,11.394,0.1012,1.2,14.625,69.500
2145,10/19/19 08:59:23 PM,11.467,0.1012,1.2,14.266,72.200
2146,10/19/19 09:59:23 PM,11.516,0.1012,1.2,13.401,77.900
2147,10/19/19 10:59:23 PM,11.565,0.1005,1.2,12.799,85.100
2148,10/19/19 11:59:23 PM,11.589,0.1005,1.2,12.751,91.100
2149,10/20/19 12:59:23 AM,11.613,0.1005,1.2,12.703,91.600
2150,10/20/19 01:59:23 AM,11.637,0.1005,1.2,12.461,90.600
2151,10/20/19 02:59:23 AM,11.662,0.0998,1.2,12.074,91.600
2152,10/20/19 03:59:23 AM,11.686,0.0998,1.2,11.783,93.500
2153,10/20/19 04:59:23 AM,11.686,0.0998,1.2,11.224,93.000
2154,10/20/19 05:59:23 AM,11.710,0.0998,1.2,10.001,93.400
2155,10/20/19 06:59:23 AM,11.710,0.0998,1.2,8.941,95.600
2156,10/20/19 07:59:23 AM,11.686,0.0998,1.2,9.213,96.900
2157,10/20/19 08:59:23 AM,11.637,0.0998,3.7,9.756,96.800
2158,10/20/19 09:59:23 AM,11.613,0.0991,13.7,10.345,94.600
2159,10/20/19 10:59:23 AM,11.589,0.0991,6.2,12.316,91.800
2160,10/20/19 11:59:23 AM,11.589,0.0991,8.7,13.906,85.000
2161,10/20/19 12:59:23 PM,11.637,0.0983,16.2,15.270,79.100
2162,10/20/19 01:59:23 PM,11.686,0.0976,11.2,15.748,75.900
2163,10/20/19 02:59:23 PM,11.759,0.0976,8.7,16.106,68.400
2164,10/20/19 03:59:23 PM,11.856,0.0976,3.7,15.270,69.100
2165,10/20/19 04:59:23 PM,11.929,0.0976,1.2,13.930,77.500
2166,10/20/19 05:59:23 PM,12.001,0.0976,1.2,11.929,83.800
2167,10/20/19 06:59:23 PM,12.025,0.0976,1.2,10.443,90.200
2168,10/20/19 07:59:23 PM,12.025,0.0976,1.2,9.731,94.400
2169,10/20/19 08:59:23 PM,12.001,0.0969,1.2,9.879,96.100
2170,10/20/19 09:59:23 PM,11.977,0.0969,1.2,9.854,97.200
2171,10/20/19 10:59:23 PM,11.929,0.0969,1.2,9.879,98.300
2172,10/20/19 11:59:23 PM,11.904,0.0969,1.2,10.149,99.000
2173,10/21/19 12:59:23 AM,11.880,0.0969,1.2,10.516,99.500
2174,10/21/19 01:59:23 AM,11.856,0.0962,1.2,10.883,100.000
2175,10/21/19 02:59:23 AM,11.832,0.0962,1.2,11.078,100.000
2176,10/21/19 03:59:23 AM,11.832,0.0962,1.2,11.248,100.000
2177,10/21/19 04:59:23 AM,11.832,0.0962,1.2,11.492,99.800
2178,10/21/19 05:59:23 AM,11.832,0.0962,1.2,11.807,98.900
2179,10/21/19 06:59:23 AM,11.856,0.0962,1.2,12.968,96.900
2180,10/21/19 07:59:23 AM,11.856,0.0962,1.2,14.337,91.700
2181,10/21/19 08:59:23 AM,11.904,0.0954,1.2,13.257,92.500
2182,10/21/19 09:59:23 AM,11.929,0.0954,3.7,14.050,97.700
2183,10/21/19 10:59:23 AM,12.001,0.0947,3.7,15.247,98.000
2184,10/21/19 11:59:23 AM,12.050,0.0947,1.2,15.223,97.500
2185,10/21/19 12:59:23 PM,12.122,0.0947,1.2,15.008,97.800
2186,10/21/19 01:59:23 PM,12.219,0.0947,11.2,16.320,98.100
2187,10/21/19 02:59:23 PM,12.292,0.0940,11.2,17.201,94.100
2188,10/21/19 03:59:23 PM,12.389,0.0947,6.2,16.987,88.000
2189,10/21/19 04:59:23 PM,12.485,0.0940,3.7,15.366,68.900
2190,10/21/19 05:59:23 PM,12.558,0.0947,1.2,14.218,70.100
2191,10/21/19 06:59:23 PM,12.582,0.0940,1.2,13.401,71.400
2192,10/21/19 07:59:23 PM,12.582,0.0940,1.2,11.929,71.200
2193,10/21/19 08:59:23 PM,12.534,0.0940,1.2,11.443,73.400
2194,10/21/19 09:59:23 PM,12.485,0.0940,1.2,11.029,75.700
2195,10/21/19 10:59:23 PM,12.437,0.0940,1.2,10.565,77.900
2196,10/21/19 11:59:23 PM,12.389,0.0933,1.2,10.271,80.200
2197,10/22/19 12:59:23 AM,12.316,0.0933,1.2,10.075,81.700
2198,10/22/19 01:59:23 AM,12.243,0.0933,1.2,10.051,82.000
2199,10/22/19 02:59:23 AM,12.195,0.0933,1.2,10.222,81.500
2200,10/22/19 03:59:23 AM,12.147,0.0933,1.2,9.879,80.900
2201,10/22/19 04:59:23 AM,12.074,0.0933,1.2,8.767,84.000
2202,10/22/19 05:59:23 AM,12.025,0.0925,1.2,8.866,89.400
2203,10/22/19 06:59:23 AM,11.977,0.0925,1.2,8.941,86.300
2204,10/22/19 07:59:23 AM,11.904,0.0925,1.2,8.469,86.300
2205,10/22/19 08:59:23 AM,11.856,0.0925,1.2,7.945,89.700
2206,10/22/19 09:59:23 AM,11.807,0.0925,6.2,8.045,92.800
2207,10/22/19 10:59:23 AM,11.734,0.0925,6.2,8.394,91.200
2208,10/22/19 11:59:23 AM,11.686,0.0918,8.7,8.220,92.400
2209,10/22/19 12:59:23 PM,11.662,0.0918,3.7,7.945,90.100
2210,10/22/19 01:59:23 PM,11.613,0.0918,6.2,8.369,83.300
2211,10/22/19 02:59:23 PM,11.565,0.0918,8.7,8.866,79.000
2212,10/22/19 03:59:23 PM,11.516,0.0918,6.2,9.608,78.200
2213,10/22/19 04:59:23 PM,11.492,0.0911,3.7,9.558,73.900
2214,10/22/19 05:59:23 PM,11.467,0.0911,1.2,9.262,75.600
2215,10/22/19 06:59:23 PM,11.443,0.0911,1.2,8.866,78.200
2216,10/22/19 07:59:23 PM,11.419,0.0911,1.2,9.262,79.000
2217,10/22/19 08:59:23 PM,11.394,0.0911,1.2,9.336,77.900
2218,10/22/19 09:59:23 PM,11.370,0.0904,1.2,8.668,73.100
2219,10/22/19 10:59:23 PM,11.346,0.0904,1.2,7.795,71.100
2220,10/22/19 11:59:23 PM,11.321,0.0904,1.2,7.041,73.900
2221,10/23/19 12:59:23 AM,11.248,0.0904,1.2,6.153,74.600
2222,10/23/19 01:59:23 AM,11.200,0.0896,1.2,5.668,76.300
2223,10/23/19 02:59:23 AM,11.127,0.0896,1.2,4.558,79.300
2224,10/23/19 03:59:23 AM,11.053,0.0896,1.2,4.194,81.000
2225,10/23/19 04:59:23 AM,10.980,0.0896,1.2,3.827,82.600
2226,10/23/19 05:59:23 AM,10.883,0.0896,1.2,3.591,84.300
2227,10/23/19 06:59:23 AM,10.785,0.0896,1.2,3.301,85.800
2228,10/23/19 07:59:23 AM,10.712,0.0889,1.2,3.354,87.300
2229,10/23/19 08:59:23 AM,10.614,0.0889,3.7,5.257,86.400
2230,10/23/19 09:59:23 AM,10.541,0.0889,18.7,7.393,80.600
2231,10/23/19 10:59:23 AM,10.492,0.0889,16.2,8.344,76.600
2232,10/23/19 11:59:23 AM,10.492,0.0889,13.7,8.020,76.500
2233,10/23/19 12:59:23 PM,10.516,0.0889,16.2,9.188,79.700
2234,10/23/19 01:59:23 PM,10.541,0.0882,21.2,11.321,74.900
2235,10/23/19 02:59:23 PM,10.590,0.0882,13.7,11.759,70.600
2236,10/23/19 03:59:23 PM,10.663,0.0882,8.7,12.534,68.700
2237,10/23/19 04:59:23 PM,10.761,0.0874,3.7,12.171,67.900
2238,10/23/19 05:59:23 PM,10.834,0.0882,1.2,11.370,70.000
2239,10/23/19 06:59:23 PM,10.883,0.0874,1.2,10.761,73.200
2240,10/23/19 07:59:23 PM,10.932,0.0874,1.2,10.345,79.400
2241,10/23/19 08:59:23 PM,10.956,0.0874,1.2,9.706,84.700
2242,10/23/19 09:59:23 PM,10.980,0.0867,1.2,9.287,91.900
2243,10/23/19 10:59:23 PM,10.980,0.0867,1.2,9.262,95.300
2244,10/23/19 11:59:23 PM,11.005,0.0867,1.2,8.469,94.700
2245,10/24/19 12:59:23 AM,11.005,0.0867,1.2,8.170,95.400
2246,10/24/19 01:59:23 AM,10.980,0.0867,1.2,7.343,94.700
2247,10/24/19 02:59:23 AM,10.956,0.0867,1.2,7.066,94.400
2248,10/24/19 03:59:23 AM,10.932,0.0867,1.2,6.179,94.300
2249,10/24/19 04:59:23 AM,10.907,0.0867,1.2,5.591,93.800
2250,10/24/19 05:59:23 AM,10.858,0.0860,1.2,5.949,94.300
2251,10/24/19 06:59:23 AM,10.785,0.0867,1.2,6.051,93.500
2252,10/24/19 07:59:23 AM,10.736,0.0860,1.2,4.973,93.700
2253,10/24/19 08:59:23 AM,10.687,0.0860,1.2,5.642,95.500
2254,10/24/19 09:59:23 AM,10.638,0.0860,11.2,6.839,92.200
2255,10/24/19 10:59:23 AM,10.590,0.0860,8.7,7.820,84.000
2256,10/24/19 11:59:23 AM,10.565,0.0860,11.2,8.319,77.700
2257,10/24/19 12:59:23 PM,10.565,0.0860,18.7,8.990,73.800
2258,10/24/19 01:59:23 PM,10.565,0.0853,16.2,9.262,70.700
2259,10/24/19 02:59:23 PM,10.590,0.0853,16.2,9.386,69.600
2260,10/24/19 03:59:23 PM,10.614,0.0853,11.2,9.163,69.800
2261,10/24/19 04:59:23 PM,10.638,0.0853,6.2,8.668,72.500
2262,10/24/19 05:59:23 PM,10.663,0.0853,1.2,7.217,76.200
2263,10/24/19 06:59:23 PM,10.663,0.0845,1.2,6.179,82.400
2264,10/24/19 07:59:23 PM,10.638,0.0845,1.2,5.821,84.500
2265,10/24/19 08:59:23 PM,10.590,0.0845,1.2,6.128,86.300
2266,10/24/19 09:59:23 PM,10.541,0.0845,1.2,6.179,86.100
2267,10/24/19 10:59:23 PM,10.516,0.0845,1.2,6.102,86.900
2268,10/24/19 11:59:23 PM,10.467,0.0845,1.2,6.000,85.700
2269,10/25/19 12:59:23 AM,10.443,0.0845,1.2,5.821,85.000
2270,10/25/19 01:59:23 AM,10.394,0.0838,1.2,5.616,85.200
2271,10/25/19 02:59:23 AM,10.369,0.0838,1.2,5.514,87.000
2272,10/25/19 03:59:23 AM,10.320,0.0838,1.2,5.462,88.500
2273,10/25/19 04:59:23 AM,10.271,0.0838,1.2,5.360,89.500
2274,10/25/19 05:59:23 AM,10.247,0.0831,1.2,5.282,90.500
2275,10/25/19 06:59:23 AM,10.222,0.0831,1.2,5.102,90.800
2276,10/25/19 07:59:23 AM,10.173,0.0831,1.2,5.308,91.200
2277,10/25/19 08:59:23 AM,10.149,0.0831,3.7,6.153,90.000
2278,10/25/19 09:59:23 AM,10.124,0.0831,6.2,6.509,84.100
2279,10/25/19 10:59:23 AM,10.100,0.0831,8.7,6.990,80.100
2280,10/25/19 11:59:23 AM,10.100,0.0824,16.2,7.645,75.000
2281,10/25/19 12:59:23 PM,10.100,0.0824,21.2,8.045,70.200
2282,10/25/19 01:59:23 PM,10.124,0.0824,21.2,8.369,67.200
